user_id,merchant_id,transaction_amount,status,transaction_date
USER_0109,MERCHANT_032,723.81,SUCCESS,2025-07-22
USER_0952,MERCHANT_011,613.83,FAILED,2025-07-10
USER_0246,MERCHANT_045,432.08,SUCCESS,2025-07-18
USER_0642,MERCHANT_025,337.15,SUCCESS,2025-07-21
USER_0759,MERCHANT_019,969.28,SUCCESS,2025-07-12
USER_0358,MERCHANT_033,823.42,PENDING,2025-07-07
USER_0725,MERCHANT_034,620.03,SUCCESS,2025-07-14
USER_0326,MERCHANT_010,658.94,SUCCESS,2025-07-22
USER_0449,MERCHANT_041,367.47,FAILED,2025-06-25
USER_0564,MERCHANT_007,418.18,SUCCESS,2025-07-01
USER_0271,MERCHANT_036,352.25,SUCCESS,2025-07-17
USER_0040,MERCHANT_023,34.13,SUCCESS,2025-07-14
USER_0862,MERCHANT_031,102.27,PENDING,2025-06-24
USER_0330,MERCHANT_037,680.74,SUCCESS,2025-06-30
USER_0788,MERCHANT_010,520.59,FAILED,2025-07-03
USER_0250,MERCHANT_001,848.99,FAILED,2025-07-09
USER_0860,MERCHANT_020,527.29,FAILED,2025-07-15
USER_0867,MERCHANT_041,770.03,FAILED,2025-07-08
USER_0051,MERCHANT_041,924.98,SUCCESS,2025-07-14
USER_0249,MERCHANT_011,103.28,SUCCESS,2025-06-30
USER_0383,MERCHANT_012,657.59,SUCCESS,2025-06-30
USER_0774,MERCHANT_023,528.59,SUCCESS,2025-06-28
USER_0237,MERCHANT_050,276.47,PENDING,2025-07-10
USER_0149,MERCHANT_038,383.82,SUCCESS,2025-06-25
USER_0936,MERCHANT_032,600.68,SUCCESS,2025-06-22
USER_0722,MERCHANT_021,706.44,FAILED,2025-07-01
USER_0247,MERCHANT_045,604.48,FAILED,2025-06-29
USER_0864,MERCHANT_032,634.55,SUCCESS,2025-07-03
USER_0365,MERCHANT_004,668.74,SUCCESS,2025-07-15
USER_0235,MERCHANT_017,372.18,SUCCESS,2025-07-08
USER_0899,MERCHANT_032,512.5,FAILED,2025-07-12
USER_0361,MERCHANT_032,50.09,SUCCESS,2025-07-07
USER_0557,MERCHANT_001,13.03,PENDING,2025-07-13
USER_0813,MERCHANT_036,829.98,SUCCESS,2025-07-17
USER_0351,MERCHANT_030,505.15,SUCCESS,2025-07-21
USER_0303,MERCHANT_042,774.88,SUCCESS,2025-06-29
USER_0078,MERCHANT_003,444.64,SUCCESS,2025-06-28
USER_0794,MERCHANT_031,118.18,FAILED,2025-07-10
USER_0964,MERCHANT_041,752.93,PENDING,2025-07-08
USER_0637,MERCHANT_010,805.39,FAILED,2025-07-02
USER_0999,MERCHANT_004,284.14,SUCCESS,2025-07-05
USER_0067,MERCHANT_037,930.81,SUCCESS,2025-07-12
USER_0353,MERCHANT_031,688.05,FAILED,2025-06-30
USER_0992,MERCHANT_006,174.95,SUCCESS,2025-07-20
USER_0488,MERCHANT_043,119.97,SUCCESS,2025-06-30
USER_0380,MERCHANT_021,156.83,PENDING,2025-07-18
USER_0036,MERCHANT_044,805.38,FAILED,2025-07-07
USER_0947,MERCHANT_009,178.64,SUCCESS,2025-06-28
USER_0467,MERCHANT_040,837.22,PENDING,2025-07-06
USER_0936,MERCHANT_028,845.23,SUCCESS,2025-07-03
USER_0281,MERCHANT_032,260.79,SUCCESS,2025-07-07
USER_0021,MERCHANT_023,127.31,SUCCESS,2025-06-22
USER_0966,MERCHANT_043,531.8,SUCCESS,2025-07-02
USER_0840,MERCHANT_029,983.44,SUCCESS,2025-07-05
USER_0621,MERCHANT_003,405.97,SUCCESS,2025-07-19
USER_0845,MERCHANT_033,163.78,SUCCESS,2025-06-23
USER_0399,MERCHANT_002,59.49,SUCCESS,2025-07-04
USER_0029,MERCHANT_041,725.47,SUCCESS,2025-07-15
USER_0530,MERCHANT_040,867.55,FAILED,2025-07-12
USER_0104,MERCHANT_050,187.09,SUCCESS,2025-07-05
USER_0915,MERCHANT_006,535.11,SUCCESS,2025-07-10
USER_0048,MERCHANT_028,103.78,FAILED,2025-07-06
USER_0528,MERCHANT_019,147.37,SUCCESS,2025-07-14
USER_0380,MERCHANT_003,389.95,SUCCESS,2025-07-20
USER_0408,MERCHANT_006,198.96,SUCCESS,2025-07-13
USER_0844,MERCHANT_014,935.11,SUCCESS,2025-07-16
USER_0352,MERCHANT_045,744.12,PENDING,2025-06-27
USER_0176,MERCHANT_027,996.09,SUCCESS,2025-07-22
USER_0589,MERCHANT_021,506.61,SUCCESS,2025-07-01
USER_0645,MERCHANT_001,864.83,FAILED,2025-06-27
USER_0199,MERCHANT_001,127.63,SUCCESS,2025-07-22
USER_0361,MERCHANT_008,40.16,SUCCESS,2025-06-26
USER_0227,MERCHANT_019,302.61,SUCCESS,2025-06-28
USER_0283,MERCHANT_016,684.12,SUCCESS,2025-06-26
USER_0063,MERCHANT_047,408.57,SUCCESS,2025-06-22
USER_0911,MERCHANT_013,642.08,SUCCESS,2025-07-22
USER_0981,MERCHANT_009,974.98,PENDING,2025-06-22
USER_0059,MERCHANT_007,428.82,FAILED,2025-07-06
USER_0316,MERCHANT_042,699.22,SUCCESS,2025-07-05
USER_0581,MERCHANT_023,26.38,SUCCESS,2025-06-26
USER_0047,MERCHANT_001,873.39,SUCCESS,2025-07-22
USER_0065,MERCHANT_015,590.52,FAILED,2025-07-04
USER_0058,MERCHANT_016,465.58,SUCCESS,2025-06-27
USER_0601,MERCHANT_017,812.91,SUCCESS,2025-07-13
USER_0885,MERCHANT_032,178.33,SUCCESS,2025-07-07
USER_0559,MERCHANT_033,834.11,FAILED,2025-06-29
USER_0157,MERCHANT_010,878.24,SUCCESS,2025-07-14
USER_0310,MERCHANT_035,197.37,SUCCESS,2025-07-08
USER_0556,MERCHANT_036,699.97,FAILED,2025-07-14
USER_0180,MERCHANT_022,868.97,SUCCESS,2025-07-04
USER_0928,MERCHANT_026,88.54,SUCCESS,2025-07-20
USER_0892,MERCHANT_001,228.88,FAILED,2025-07-13
USER_0379,MERCHANT_002,969.87,SUCCESS,2025-07-08
USER_0315,MERCHANT_050,467.39,SUCCESS,2025-06-29
USER_0352,MERCHANT_029,104.22,FAILED,2025-07-09
USER_0990,MERCHANT_003,330.03,SUCCESS,2025-07-10
USER_0989,MERCHANT_009,809.57,SUCCESS,2025-07-02
USER_0961,MERCHANT_025,782.98,SUCCESS,2025-07-03
USER_0696,MERCHANT_021,302.04,SUCCESS,2025-06-22
USER_0164,MERCHANT_020,511.99,SUCCESS,2025-07-11
USER_0206,MERCHANT_006,225.75,SUCCESS,2025-07-11
USER_0067,MERCHANT_032,603.73,SUCCESS,2025-07-22
USER_0381,MERCHANT_018,622.49,SUCCESS,2025-07-15
USER_0083,MERCHANT_018,972.85,SUCCESS,2025-07-12
USER_0430,MERCHANT_042,491.81,SUCCESS,2025-06-27
USER_0814,MERCHANT_013,355.34,SUCCESS,2025-07-20
USER_0014,MERCHANT_034,620.51,SUCCESS,2025-07-03
USER_0058,MERCHANT_050,475.88,SUCCESS,2025-07-02
USER_0509,MERCHANT_014,150.5,SUCCESS,2025-07-10
USER_0376,MERCHANT_011,754.18,SUCCESS,2025-07-14
USER_0541,MERCHANT_043,101.06,SUCCESS,2025-07-02
USER_0968,MERCHANT_024,115.85,SUCCESS,2025-07-06
USER_0671,MERCHANT_049,632.2,FAILED,2025-07-21
USER_0146,MERCHANT_031,886.98,SUCCESS,2025-06-28
USER_0846,MERCHANT_011,309.72,SUCCESS,2025-06-28
USER_0036,MERCHANT_026,934.29,PENDING,2025-07-10
USER_0269,MERCHANT_014,579.18,SUCCESS,2025-07-02
USER_0158,MERCHANT_002,280.95,SUCCESS,2025-06-24
USER_0450,MERCHANT_035,111.54,SUCCESS,2025-06-26
USER_0864,MERCHANT_033,518.34,SUCCESS,2025-07-19
USER_0402,MERCHANT_046,200.43,SUCCESS,2025-06-23
USER_0438,MERCHANT_019,174.49,SUCCESS,2025-06-25
USER_0033,MERCHANT_006,815.52,SUCCESS,2025-07-21
USER_0903,MERCHANT_026,401.95,SUCCESS,2025-07-07
USER_0812,MERCHANT_006,307.98,PENDING,2025-07-16
USER_0597,MERCHANT_040,688.3,SUCCESS,2025-07-12
USER_0741,MERCHANT_021,201.44,SUCCESS,2025-07-17
USER_0321,MERCHANT_037,879.89,SUCCESS,2025-07-18
USER_0317,MERCHANT_009,185.91,SUCCESS,2025-07-09
USER_0682,MERCHANT_033,318.72,SUCCESS,2025-06-30
USER_0978,MERCHANT_040,330.83,SUCCESS,2025-07-20
USER_0090,MERCHANT_023,24.74,SUCCESS,2025-07-06
USER_0705,MERCHANT_018,630.77,SUCCESS,2025-07-09
USER_0036,MERCHANT_004,395.22,SUCCESS,2025-07-21
USER_0045,MERCHANT_018,80.38,SUCCESS,2025-07-01
USER_0511,MERCHANT_031,341.72,SUCCESS,2025-07-02
USER_0600,MERCHANT_025,192.13,SUCCESS,2025-07-14
USER_0280,MERCHANT_005,303.66,SUCCESS,2025-06-23
USER_0075,MERCHANT_046,308.47,SUCCESS,2025-07-04
USER_0499,MERCHANT_024,935.42,SUCCESS,2025-07-22
USER_0230,MERCHANT_016,395.89,SUCCESS,2025-07-02
USER_0242,MERCHANT_003,920.26,SUCCESS,2025-06-28
USER_0329,MERCHANT_012,794.41,FAILED,2025-07-11
USER_0164,MERCHANT_023,990.78,SUCCESS,2025-07-05
USER_0004,MERCHANT_041,787.08,FAILED,2025-07-09
USER_0860,MERCHANT_011,586.19,SUCCESS,2025-07-03
USER_0341,MERCHANT_049,155.97,SUCCESS,2025-07-02
USER_0195,MERCHANT_021,353.2,FAILED,2025-06-23
USER_0123,MERCHANT_022,490.95,SUCCESS,2025-07-07
USER_0849,MERCHANT_002,943.22,FAILED,2025-07-05
USER_0763,MERCHANT_006,761.99,SUCCESS,2025-07-14
USER_0691,MERCHANT_023,140.96,SUCCESS,2025-06-25
USER_0085,MERCHANT_003,265.45,SUCCESS,2025-06-27
USER_0202,MERCHANT_039,654.69,SUCCESS,2025-07-10
USER_0850,MERCHANT_039,270.61,SUCCESS,2025-07-13
USER_0968,MERCHANT_007,780.88,SUCCESS,2025-06-29
USER_0845,MERCHANT_038,613.87,SUCCESS,2025-07-05
USER_0044,MERCHANT_037,449.29,FAILED,2025-07-05
USER_0585,MERCHANT_046,247.85,SUCCESS,2025-06-22
USER_0510,MERCHANT_028,185.33,SUCCESS,2025-07-07
USER_0769,MERCHANT_048,843.65,SUCCESS,2025-07-20
USER_0875,MERCHANT_007,483.82,SUCCESS,2025-07-19
USER_0331,MERCHANT_009,669.34,SUCCESS,2025-06-23
USER_0408,MERCHANT_044,779.0,SUCCESS,2025-07-02
USER_0977,MERCHANT_002,866.78,SUCCESS,2025-06-30
USER_0769,MERCHANT_016,380.04,FAILED,2025-07-05
USER_0471,MERCHANT_045,373.37,SUCCESS,2025-07-13
USER_0285,MERCHANT_038,118.21,SUCCESS,2025-07-04
USER_0649,MERCHANT_003,778.36,SUCCESS,2025-07-09
USER_0118,MERCHANT_023,288.82,SUCCESS,2025-06-23
USER_0439,MERCHANT_043,863.89,FAILED,2025-06-29
USER_0812,MERCHANT_029,269.84,SUCCESS,2025-07-05
USER_0276,MERCHANT_013,693.39,SUCCESS,2025-06-26
USER_0962,MERCHANT_019,330.71,SUCCESS,2025-07-11
USER_0201,MERCHANT_001,581.34,SUCCESS,2025-07-03
USER_0672,MERCHANT_048,700.28,SUCCESS,2025-06-25
USER_0921,MERCHANT_035,348.74,SUCCESS,2025-07-15
USER_0940,MERCHANT_036,889.72,SUCCESS,2025-06-27
USER_0460,MERCHANT_029,913.36,FAILED,2025-07-04
USER_0278,MERCHANT_016,156.6,SUCCESS,2025-07-02
USER_0207,MERCHANT_023,926.81,SUCCESS,2025-07-18
USER_0650,MERCHANT_034,758.76,SUCCESS,2025-07-22
USER_0510,MERCHANT_015,234.29,SUCCESS,2025-06-22
USER_0445,MERCHANT_040,973.83,SUCCESS,2025-07-02
USER_0655,MERCHANT_049,659.05,SUCCESS,2025-07-03
USER_0390,MERCHANT_013,441.85,SUCCESS,2025-07-03
USER_0531,MERCHANT_042,343.01,FAILED,2025-07-21
USER_0572,MERCHANT_006,51.28,FAILED,2025-06-24
USER_0847,MERCHANT_039,691.11,SUCCESS,2025-06-25
USER_0976,MERCHANT_020,695.17,SUCCESS,2025-07-14
USER_0407,MERCHANT_035,531.25,SUCCESS,2025-06-25
USER_0088,MERCHANT_037,175.57,SUCCESS,2025-07-18
USER_0068,MERCHANT_048,794.07,FAILED,2025-07-01
USER_0646,MERCHANT_045,294.57,FAILED,2025-07-18
USER_0543,MERCHANT_012,825.84,FAILED,2025-07-21
USER_0287,MERCHANT_010,404.96,SUCCESS,2025-07-08
USER_0611,MERCHANT_014,85.87,SUCCESS,2025-07-16
USER_0438,MERCHANT_040,234.69,PENDING,2025-06-24
USER_0380,MERCHANT_043,84.21,SUCCESS,2025-07-07
USER_0189,MERCHANT_040,821.15,SUCCESS,2025-07-21
USER_0169,MERCHANT_020,703.42,FAILED,2025-07-14
USER_0570,MERCHANT_011,910.53,SUCCESS,2025-07-03
USER_0041,MERCHANT_018,798.98,SUCCESS,2025-07-04
USER_0646,MERCHANT_012,151.77,FAILED,2025-07-04
USER_0540,MERCHANT_008,239.32,FAILED,2025-06-25
USER_0835,MERCHANT_038,956.3,SUCCESS,2025-07-04
USER_0695,MERCHANT_001,930.34,SUCCESS,2025-07-11
USER_0046,MERCHANT_004,315.87,FAILED,2025-07-01
USER_0602,MERCHANT_005,833.37,SUCCESS,2025-07-13
USER_0651,MERCHANT_032,662.56,SUCCESS,2025-07-19
USER_0127,MERCHANT_012,172.2,SUCCESS,2025-07-19
USER_0092,MERCHANT_033,838.71,FAILED,2025-06-22
USER_0154,MERCHANT_050,714.26,PENDING,2025-06-26
USER_0838,MERCHANT_046,822.28,SUCCESS,2025-07-10
USER_0185,MERCHANT_045,138.92,SUCCESS,2025-07-05
USER_0703,MERCHANT_047,258.61,FAILED,2025-07-19
USER_0455,MERCHANT_047,22.73,SUCCESS,2025-07-11
USER_0562,MERCHANT_013,533.54,SUCCESS,2025-07-05
USER_0523,MERCHANT_048,689.26,SUCCESS,2025-07-22
USER_0581,MERCHANT_039,69.64,SUCCESS,2025-06-26
USER_0995,MERCHANT_034,808.35,FAILED,2025-06-23
USER_0553,MERCHANT_041,499.2,SUCCESS,2025-06-22
USER_0423,MERCHANT_007,510.43,SUCCESS,2025-07-17
USER_0922,MERCHANT_030,814.28,SUCCESS,2025-07-10
USER_0073,MERCHANT_048,831.05,SUCCESS,2025-07-08
USER_0486,MERCHANT_030,789.72,SUCCESS,2025-07-10
USER_0402,MERCHANT_026,831.34,SUCCESS,2025-06-26
USER_0800,MERCHANT_014,621.59,SUCCESS,2025-07-11
USER_0868,MERCHANT_006,34.56,SUCCESS,2025-07-10
USER_0921,MERCHANT_037,666.53,SUCCESS,2025-06-23
USER_0619,MERCHANT_014,568.65,PENDING,2025-07-17
USER_0848,MERCHANT_049,857.19,SUCCESS,2025-06-22
USER_0732,MERCHANT_036,489.76,SUCCESS,2025-07-02
USER_0252,MERCHANT_035,872.79,SUCCESS,2025-07-11
USER_0885,MERCHANT_013,919.66,SUCCESS,2025-07-18
USER_0300,MERCHANT_009,811.75,SUCCESS,2025-07-11
USER_0818,MERCHANT_007,996.34,SUCCESS,2025-07-04
USER_0976,MERCHANT_047,509.37,SUCCESS,2025-07-17
USER_0462,MERCHANT_014,687.01,SUCCESS,2025-07-19
USER_0309,MERCHANT_023,642.73,FAILED,2025-06-29
USER_0614,MERCHANT_013,309.93,SUCCESS,2025-07-10
USER_0148,MERCHANT_014,799.3,SUCCESS,2025-07-03
USER_0063,MERCHANT_043,99.28,SUCCESS,2025-07-17
USER_0203,MERCHANT_043,678.93,SUCCESS,2025-07-03
USER_0126,MERCHANT_007,653.12,SUCCESS,2025-07-02
USER_0540,MERCHANT_012,882.68,FAILED,2025-07-05
USER_0464,MERCHANT_022,381.19,SUCCESS,2025-07-22
USER_0287,MERCHANT_050,135.17,SUCCESS,2025-06-26
USER_0094,MERCHANT_010,191.75,SUCCESS,2025-07-14
USER_0482,MERCHANT_045,178.95,SUCCESS,2025-07-03
USER_0909,MERCHANT_031,975.26,SUCCESS,2025-06-23
USER_0364,MERCHANT_019,141.84,SUCCESS,2025-07-11
USER_0221,MERCHANT_037,867.34,SUCCESS,2025-07-20
USER_0949,MERCHANT_006,132.48,SUCCESS,2025-07-15
USER_0407,MERCHANT_005,737.16,SUCCESS,2025-07-11
USER_0151,MERCHANT_030,482.28,SUCCESS,2025-07-17
USER_0280,MERCHANT_003,647.51,SUCCESS,2025-07-02
USER_0500,MERCHANT_008,385.56,SUCCESS,2025-07-12
USER_0587,MERCHANT_008,24.98,FAILED,2025-06-26
USER_0180,MERCHANT_019,712.23,SUCCESS,2025-07-10
USER_0593,MERCHANT_033,94.43,SUCCESS,2025-07-07
USER_0439,MERCHANT_019,564.43,FAILED,2025-06-25
USER_0908,MERCHANT_039,987.86,SUCCESS,2025-07-06
USER_0203,MERCHANT_028,941.94,SUCCESS,2025-06-23
USER_0477,MERCHANT_042,22.31,SUCCESS,2025-06-24
USER_0276,MERCHANT_006,677.06,SUCCESS,2025-07-21
USER_0523,MERCHANT_025,220.16,FAILED,2025-06-28
USER_0852,MERCHANT_021,895.05,PENDING,2025-06-29
USER_0873,MERCHANT_022,93.39,SUCCESS,2025-07-06
USER_0830,MERCHANT_002,233.12,PENDING,2025-06-24
USER_0233,MERCHANT_006,295.43,SUCCESS,2025-07-03
USER_0358,MERCHANT_001,394.39,SUCCESS,2025-07-10
USER_0504,MERCHANT_036,64.72,SUCCESS,2025-07-22
USER_0169,MERCHANT_018,102.57,SUCCESS,2025-06-23
USER_0379,MERCHANT_041,101.15,SUCCESS,2025-07-04
USER_0057,MERCHANT_003,530.17,SUCCESS,2025-07-08
USER_0419,MERCHANT_029,220.96,SUCCESS,2025-07-13
USER_0684,MERCHANT_017,291.58,SUCCESS,2025-06-28
USER_0808,MERCHANT_020,380.17,PENDING,2025-07-20
USER_0024,MERCHANT_012,33.14,SUCCESS,2025-06-25
USER_0641,MERCHANT_022,996.81,SUCCESS,2025-07-03
USER_0109,MERCHANT_041,924.85,SUCCESS,2025-07-06
USER_0328,MERCHANT_008,375.91,SUCCESS,2025-07-03
USER_0174,MERCHANT_010,222.66,SUCCESS,2025-07-14
USER_0776,MERCHANT_017,745.86,SUCCESS,2025-06-30
USER_0995,MERCHANT_021,202.18,SUCCESS,2025-07-15
USER_0305,MERCHANT_040,294.03,FAILED,2025-06-27
USER_0843,MERCHANT_014,403.31,SUCCESS,2025-07-17
USER_0607,MERCHANT_003,570.14,FAILED,2025-07-16
USER_0735,MERCHANT_050,351.29,SUCCESS,2025-07-08
USER_0323,MERCHANT_001,754.34,FAILED,2025-06-30
USER_0009,MERCHANT_043,254.37,SUCCESS,2025-07-13
USER_0736,MERCHANT_034,420.67,SUCCESS,2025-06-22
USER_0086,MERCHANT_044,830.27,SUCCESS,2025-07-20
USER_0719,MERCHANT_046,898.38,SUCCESS,2025-07-04
USER_0425,MERCHANT_013,264.8,SUCCESS,2025-07-01
USER_0744,MERCHANT_040,874.17,SUCCESS,2025-07-07
USER_0540,MERCHANT_009,323.45,SUCCESS,2025-06-27
USER_0009,MERCHANT_042,105.36,SUCCESS,2025-06-24
USER_0684,MERCHANT_009,449.35,SUCCESS,2025-07-12
USER_0748,MERCHANT_021,517.77,SUCCESS,2025-06-27
USER_0652,MERCHANT_023,514.43,SUCCESS,2025-07-12
USER_0420,MERCHANT_049,700.7,SUCCESS,2025-07-16
USER_0552,MERCHANT_034,11.62,SUCCESS,2025-07-11
USER_0791,MERCHANT_049,365.28,SUCCESS,2025-07-15
USER_0293,MERCHANT_010,10.43,SUCCESS,2025-07-22
USER_0283,MERCHANT_031,232.08,SUCCESS,2025-07-09
USER_0575,MERCHANT_009,493.59,SUCCESS,2025-07-13
USER_0774,MERCHANT_019,670.63,SUCCESS,2025-07-19
USER_0555,MERCHANT_013,488.14,FAILED,2025-07-03
USER_0035,MERCHANT_032,410.11,SUCCESS,2025-07-03
USER_0969,MERCHANT_041,350.97,SUCCESS,2025-07-11
USER_0212,MERCHANT_036,385.63,SUCCESS,2025-07-18
USER_0971,MERCHANT_041,31.47,SUCCESS,2025-06-23
USER_0901,MERCHANT_024,588.29,SUCCESS,2025-07-13
USER_0934,MERCHANT_009,728.18,SUCCESS,2025-07-03
USER_0737,MERCHANT_031,783.34,FAILED,2025-07-01
USER_0441,MERCHANT_036,211.03,SUCCESS,2025-07-04
USER_0552,MERCHANT_003,88.56,SUCCESS,2025-07-14
USER_0570,MERCHANT_029,501.69,SUCCESS,2025-06-28
USER_0272,MERCHANT_021,994.46,SUCCESS,2025-07-11
USER_0321,MERCHANT_032,326.19,SUCCESS,2025-07-11
USER_0328,MERCHANT_045,978.54,SUCCESS,2025-06-25
USER_0423,MERCHANT_049,338.07,FAILED,2025-07-21
USER_0479,MERCHANT_005,620.21,SUCCESS,2025-07-03
USER_0880,MERCHANT_002,813.94,FAILED,2025-06-22
USER_0888,MERCHANT_025,805.21,SUCCESS,2025-07-13
USER_0162,MERCHANT_040,989.26,SUCCESS,2025-07-05
USER_0649,MERCHANT_007,958.95,SUCCESS,2025-06-25
USER_0190,MERCHANT_025,316.29,FAILED,2025-06-27
USER_0081,MERCHANT_015,671.53,SUCCESS,2025-07-04
USER_0259,MERCHANT_018,552.29,FAILED,2025-07-20
USER_0386,MERCHANT_004,658.18,SUCCESS,2025-06-30
USER_0880,MERCHANT_029,647.99,SUCCESS,2025-07-10
USER_0072,MERCHANT_027,970.54,FAILED,2025-07-16
USER_0319,MERCHANT_024,902.62,FAILED,2025-07-13
USER_0648,MERCHANT_004,596.33,FAILED,2025-07-14
USER_0335,MERCHANT_008,377.46,SUCCESS,2025-07-06
USER_0190,MERCHANT_012,406.47,SUCCESS,2025-07-05
USER_0827,MERCHANT_022,555.06,SUCCESS,2025-06-30
USER_1000,MERCHANT_038,858.67,SUCCESS,2025-06-25
USER_0548,MERCHANT_046,901.88,SUCCESS,2025-07-22
USER_0879,MERCHANT_039,868.38,SUCCESS,2025-07-06
USER_0155,MERCHANT_019,824.01,SUCCESS,2025-06-25
USER_0770,MERCHANT_041,194.14,SUCCESS,2025-07-10
USER_0749,MERCHANT_034,275.92,SUCCESS,2025-07-02
USER_0779,MERCHANT_001,464.33,SUCCESS,2025-06-28
USER_0001,MERCHANT_010,923.88,SUCCESS,2025-07-21
USER_0010,MERCHANT_015,652.09,SUCCESS,2025-07-09
USER_0069,MERCHANT_048,968.55,SUCCESS,2025-06-25
USER_0679,MERCHANT_019,222.86,PENDING,2025-07-05
USER_0899,MERCHANT_018,767.82,SUCCESS,2025-07-05
USER_0754,MERCHANT_025,319.21,SUCCESS,2025-07-05
USER_0004,MERCHANT_044,447.04,SUCCESS,2025-06-25
USER_0916,MERCHANT_026,479.71,SUCCESS,2025-07-20
USER_0373,MERCHANT_009,644.89,SUCCESS,2025-07-21
USER_0319,MERCHANT_019,222.55,SUCCESS,2025-06-30
USER_0467,MERCHANT_016,540.3,FAILED,2025-07-14
USER_0356,MERCHANT_025,833.28,SUCCESS,2025-07-19
USER_0504,MERCHANT_003,598.69,SUCCESS,2025-07-19
USER_0808,MERCHANT_022,94.37,SUCCESS,2025-07-20
USER_0956,MERCHANT_008,863.08,SUCCESS,2025-07-09
USER_0638,MERCHANT_046,788.86,SUCCESS,2025-07-02
USER_0519,MERCHANT_026,672.45,SUCCESS,2025-06-28
USER_0650,MERCHANT_041,578.19,SUCCESS,2025-07-08
USER_0853,MERCHANT_034,830.12,FAILED,2025-07-05
USER_0894,MERCHANT_036,753.42,FAILED,2025-07-18
USER_0976,MERCHANT_029,657.35,SUCCESS,2025-07-18
USER_0525,MERCHANT_025,102.93,SUCCESS,2025-07-02
USER_0828,MERCHANT_027,281.01,SUCCESS,2025-07-15
USER_0143,MERCHANT_014,906.33,SUCCESS,2025-07-14
USER_0985,MERCHANT_013,737.6,SUCCESS,2025-07-05
USER_0729,MERCHANT_050,421.79,SUCCESS,2025-06-24
USER_0554,MERCHANT_029,385.33,FAILED,2025-07-20
USER_0644,MERCHANT_015,529.44,SUCCESS,2025-07-11
USER_0325,MERCHANT_033,737.69,SUCCESS,2025-07-13
USER_0192,MERCHANT_041,235.41,SUCCESS,2025-06-28
USER_0042,MERCHANT_038,162.62,SUCCESS,2025-06-24
USER_0847,MERCHANT_002,576.84,SUCCESS,2025-06-25
USER_0778,MERCHANT_021,40.99,SUCCESS,2025-07-14
USER_0568,MERCHANT_020,100.42,SUCCESS,2025-07-07
USER_0197,MERCHANT_048,291.46,FAILED,2025-06-25
USER_0952,MERCHANT_001,704.79,FAILED,2025-07-02
USER_0961,MERCHANT_039,94.54,SUCCESS,2025-06-26
USER_0149,MERCHANT_015,931.45,SUCCESS,2025-06-30
USER_0532,MERCHANT_012,322.15,SUCCESS,2025-07-14
USER_0046,MERCHANT_032,469.24,FAILED,2025-06-22
USER_0116,MERCHANT_018,223.58,SUCCESS,2025-07-04
USER_0970,MERCHANT_004,815.6,SUCCESS,2025-07-09
USER_0857,MERCHANT_037,341.83,SUCCESS,2025-06-22
USER_0674,MERCHANT_010,553.15,SUCCESS,2025-07-15
USER_0748,MERCHANT_019,729.25,SUCCESS,2025-07-16
USER_0282,MERCHANT_022,940.65,SUCCESS,2025-06-23
USER_0111,MERCHANT_038,301.83,FAILED,2025-06-26
USER_0375,MERCHANT_003,371.83,SUCCESS,2025-07-20
USER_0657,MERCHANT_009,930.42,SUCCESS,2025-06-30
USER_0009,MERCHANT_018,945.87,FAILED,2025-07-12
USER_0923,MERCHANT_009,577.24,SUCCESS,2025-07-16
USER_0186,MERCHANT_035,803.81,SUCCESS,2025-06-25
USER_0190,MERCHANT_049,694.09,SUCCESS,2025-07-03
USER_0292,MERCHANT_043,953.38,SUCCESS,2025-07-06
USER_0387,MERCHANT_049,927.21,SUCCESS,2025-06-24
USER_0850,MERCHANT_019,126.09,SUCCESS,2025-07-19
USER_0571,MERCHANT_013,405.34,FAILED,2025-07-15
USER_0679,MERCHANT_016,240.09,FAILED,2025-06-29
USER_0505,MERCHANT_015,912.6,FAILED,2025-07-09
USER_0493,MERCHANT_043,464.7,SUCCESS,2025-06-29
USER_0857,MERCHANT_039,392.71,FAILED,2025-07-18
USER_0170,MERCHANT_009,576.24,PENDING,2025-07-04
USER_0186,MERCHANT_009,411.99,SUCCESS,2025-07-05
USER_0353,MERCHANT_038,115.95,SUCCESS,2025-06-24
USER_0915,MERCHANT_009,318.56,SUCCESS,2025-07-19
USER_0082,MERCHANT_039,195.03,SUCCESS,2025-07-09
USER_0745,MERCHANT_003,98.48,SUCCESS,2025-06-29
USER_0824,MERCHANT_032,116.69,SUCCESS,2025-07-09
USER_0007,MERCHANT_039,809.29,SUCCESS,2025-06-30
USER_0740,MERCHANT_035,116.57,SUCCESS,2025-07-06
USER_0581,MERCHANT_036,369.59,SUCCESS,2025-06-30
USER_0815,MERCHANT_043,417.95,SUCCESS,2025-07-22
USER_0623,MERCHANT_027,231.38,SUCCESS,2025-06-23
USER_0939,MERCHANT_042,30.26,SUCCESS,2025-07-12
USER_0276,MERCHANT_004,89.19,SUCCESS,2025-06-28
USER_0110,MERCHANT_048,332.76,SUCCESS,2025-06-29
USER_0469,MERCHANT_024,374.31,SUCCESS,2025-06-29
USER_0415,MERCHANT_028,590.34,FAILED,2025-06-26
USER_0620,MERCHANT_048,88.54,SUCCESS,2025-06-25
USER_0549,MERCHANT_050,977.21,SUCCESS,2025-07-16
USER_0032,MERCHANT_019,697.31,SUCCESS,2025-07-20
USER_0245,MERCHANT_040,640.44,FAILED,2025-07-02
